,Share Code,Share Name,Market Code,Market Name,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,  당기순이익(지배),  당기순이익(비지배),자산총계,부채총계,자본총계,  자본총계(지배),  자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2017/12,018880,한온시스템 ,36,자동차부품,55857,4684,4684,4215,2984,2886,98,41196,20881,20314,19787,528,534,5667,-3465,-562,3221,2445,7569,8.39,5.34,15.16,7.48,102.79,3843.05,541,25.71,3707,3.75,305,2.19,56.42,533800000
2018/12,018880,한온시스템 ,36,자동차부품,59376,4338,4338,3796,2837,2776,61,53558,32241,21317,20367,,534,4713,-5767,5637,4197,515,16720,7.31,4.78,13.83,5.99,151.25,4042.99,520,20.76,3816,2.83,320,2.96,61.52,533800000
2019/12,018880,한온시스템 ,36,자동차부품,71542,4838,4838,4073,3226,3185,41,70824,47449,23375,22168,,534,7784,-19353,8294,4414,3370,27340,6.76,4.51,14.98,5.19,202.99,4305.47,597,18.69,4153,2.68,320,2.87,53.63,533800000
2015/12,009420,한올바이오파마 ,35,제약,800,-43,-43,-48,-71,-71,,1171,219,952,952,,258,-5,-363,385,20,-24,,-5.35,-8.84,-10.04,-6.93,23.01,284.15,-154,N/A,1904,6.91,0,0.00,0.00,51534756
2016/12,009420,한올바이오파마 ,35,제약,829,3,3,17,20,20,,1247,204,1044,1044,,261,40,-108,71,30,10,,0.34,2.44,2.03,1.68,19.52,312.70,39,337.97,2045,6.43,,,0.00,52240638
2017/12,009420,한올바이오파마 ,35,제약,842,35,35,26,58,58,,1687,575,1112,1112,,261,421,-101,6,17,404,0,4.20,6.90,5.39,3.96,51.71,336.51,111,219.27,2173,11.23,,,0.00,52240638
2018/12,009420,한올바이오파마 ,35,제약,918,55,55,40,33,33,,1623,454,1169,1169,,261,-30,-161,,19,-49,0,5.96,3.59,2.89,1.99,38.82,348.46,63,573.05,2285,15.85,,,0.00,52240638
2019/12,009420,한올바이오파마 ,35,제약,1085,171,171,175,192,192,,1914,510,1404,1404,,261,205,-366,-5,21,184,6,15.76,17.68,14.90,10.84,36.30,418.25,367,98.90,2744,13.23,,,0.00,52240638
2015/12,014130,한익스프레스 ,234,항공화물운송과물류,4367,110,110,108,79,80,0,1317,783,534,532,2,60,51,-223,179,222,-171,303,2.51,1.82,16.11,7.02,146.71,785.42,663,18.10,4432,2.71,70,0.58,10.56,12000000
2016/12,014130,한익스프레스 ,234,항공화물운송과물류,4679,89,89,72,54,55,-1,1468,895,573,572,1,60,38,-181,124,148,-110,436,1.91,1.16,9.93,3.89,156.34,853.04,457,16.37,4764,1.57,70,0.94,15.32,12000000
2017/12,014130,한익스프레스 ,234,항공화물운송과물류,5279,101,101,89,67,67,0,1882,1252,630,629,1,60,17,-300,289,277,-261,733,1.92,1.27,11.15,3.99,198.59,953.73,558,7.96,5242,0.85,80,1.80,14.34,12000000
2018/12,014130,한익스프레스 ,234,항공화물운송과물류,5659,95,95,78,53,53,0,1996,1326,670,669,,60,65,-117,47,103,-39,790,1.68,0.93,8.16,2.71,198.01,1019.08,441,9.85,5573,0.78,60,1.38,13.60,12000000
2019/12,014130,한익스프레스 ,234,항공화물운송과물류,5774,119,119,97,58,57,0,2665,1944,721,715,,60,322,-394,94,389,-66,1317,2.07,1.00,8.30,2.48,269.52,1093.95,479,9.21,5960,0.74,70,1.59,14.63,12000000
2015/12,046110,한일네트웍스 *,154,IT서비스,897,25,25,30,23,23,0,482,159,323,322,0,60,34,-60,-41,28,6,5,2.76,2.54,7.07,4.54,49.25,509.22,190,17.08,3107,1.04,0,0.00,0.00,11954227
2016/12,046110,한일네트웍스 *,154,IT서비스,887,24,43,36,44,44,0,740,319,421,421,,60,9,-71,96,41,-31,70,2.73,5.00,11.92,7.27,75.89,604.58,371,14.30,3618,1.46,0,0.00,0.00,11954227
2017/12,046110,한일네트웍스 *,154,IT서비스,1142,66,66,118,161,161,,832,259,573,573,,60,113,-99,-8,107,6,20,5.78,14.11,32.45,20.50,45.31,870.36,1348,4.95,4925,1.35,70,1.05,5.05,11954227
2018/12,046110,한일네트웍스 *,154,IT서비스,1266,59,59,64,51,51,,831,207,624,624,,60,28,-34,-14,85,-57,0,4.69,4.03,8.53,6.14,33.18,947.69,427,12.07,5220,0.99,200,3.88,46.86,11954227
2019/12,046110,한일네트웍스 *,154,IT서비스,1216,87,87,87,70,70,,1249,575,674,674,,60,311,-164,-116,72,239,401,7.17,5.79,10.85,6.77,85.37,1022.03,589,7.53,5635,0.79,230,5.19,39.05,11954227
2015/12,024740,한일단조 *,36,자동차부품,1515,64,64,35,22,24,-2,2037,1229,807,805,2,66,172,-86,-85,88,84,991,4.23,1.45,2.99,1.07,152.28,1129.80,149,18.98,5121,0.55,82,2.91,53.94,16023004
2016/12,024740,한일단조 *,36,자동차부품,1208,50,50,40,32,30,2,2012,1137,875,859,16,74,130,-66,-75,90,40,918,4.10,2.69,3.63,1.60,129.91,1066.55,172,14.19,4858,0.50,41,1.68,23.94,17986128
2017/12,024740,한일단조 *,36,자동차부품,1333,6,6,-30,-21,-27,6,2312,1398,914,887,26,89,-3,-143,265,142,-145,1143,0.48,-1.60,-3.13,-0.99,153.00,898.58,-141,N/A,4128,0.48,,,0.00,21796899
2018/12,024740,한일단조 *,36,자동차부품,1527,5,5,-14,-9,-11,2,2277,1198,1079,1049,,149,23,-126,-17,192,-169,997,0.35,-0.58,-1.15,-0.39,110.97,600.90,-41,N/A,3546,0.39,,,0.00,29891328
2019/12,024740,한일단조 *,36,자동차부품,1412,57,57,39,35,32,4,2335,1191,1143,1105,,149,239,-101,-106,92,147,942,4.04,2.51,2.94,1.54,104.23,623.21,106,15.68,3736,0.44,,,0.00,29891328
2015/12,005860,한일사료 *,38,식품,2779,-96,-96,-36,-43,-43,0,1828,1314,514,514,0,160,-278,-19,350,23,-300,1085,-3.45,-1.54,-7.83,-2.54,255.54,219.88,-125,N/A,1502,1.46,23,1.06,-18.69,34226497
2016/12,005860,한일사료 *,38,식품,3100,66,66,28,22,22,0,1882,1237,645,645,0,197,245,-46,-80,25,220,992,2.14,0.70,3.83,1.17,191.79,221.93,64,43.77,1637,1.72,25,0.89,44.34,39403685
2017/12,005860,한일사료 *,38,식품,2992,-9,-9,31,19,19,0,1669,1023,645,646,0,197,224,-161,-169,21,203,773,-0.29,0.63,2.92,1.06,158.56,226.45,48,41.55,1638,1.21,25,1.26,52.19,39403685
2018/12,005860,한일사료 *,38,식품,3078,21,21,13,4,4,0,1735,1115,620,620,,197,-236,114,91,21,-257,882,0.67,0.13,0.56,0.23,179.76,221.87,9,190.75,1573,1.10,25,1.45,275.65,39403685
2019/12,005860,한일사료 *,38,식품,3435,44,44,-12,-22,-24,2,1766,1146,620,618,,197,-81,29,63,18,-99,911,1.29,-0.64,-3.85,-1.26,184.82,213.40,-60,N/A,1568,1.16,25,1.37,-41.34,39403685
,300720,한일시멘트 ,162,건축자재,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,300720,한일시멘트 ,162,건축자재,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12,300720,한일시멘트 ,162,건축자재,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/12,300720,한일시멘트 ,162,건축자재,5120,561,561,701,537,537,,13680,4998,8682,8682,,207,553,-143,-24,143,410,2283,10.96,10.49,,,57.56,4087.87,25853,4.54,209463,0.56,4500,3.83,34.72,4144970
2019/12,300720,한일시멘트 ,162,건축자재,9462,590,590,544,405,405,,13836,4965,8871,8871,,207,1201,-1425,-378,313,888,2503,6.23,4.28,4.61,2.94,55.97,4182.77,9772,9.56,214009,0.44,4700,5.03,48.10,4144970
2015/12,123840,한일진공 *,207,핸드셋,261,42,42,76,60,60,,595,82,513,513,,32,39,-279,316,5,34,12,16.25,22.78,12.51,10.72,15.95,1448.91,165,13.79,1417,1.60,88,3.85,53.24,36480563
2016/12,123840,한일진공 *,207,핸드셋,199,-10,-10,179,138,139,0,1099,390,708,706,2,32,-8,-350,271,179,-188,270,-4.98,69.30,22.73,16.32,55.13,1894.56,379,6.69,1932,1.31,0,0.00,0.00,36791138
2017/12,123840,한일진공 *,207,핸드셋,229,-36,-36,307,220,227,-8,1616,582,1034,1040,-6,37,-30,-8,148,28,-59,330,-15.57,95.98,26.05,16.18,56.30,2581.61,583,4.25,2500,0.99,0,0.00,0.00,41826905
2018/12,123840,한일진공 *,207,핸드셋,511,3,3,-174,-146,-133,-13,1585,294,1292,1304,,55,-39,334,217,32,-71,150,0.59,-28.51,-11.33,-9.10,22.75,2243.97,-256,N/A,2382,0.49,0,0.00,0.00,54977886
2019/12,123840,한일진공 *,207,핸드셋,262,-84,-84,-335,-316,-294,-22,1228,248,980,1013,,56,29,-373,-58,2,27,82,-31.95,-120.47,-25.39,-22.46,25.35,1670.62,-525,N/A,1811,0.54,0,0.00,0.00,56205977
2015/12,002220,한일철강 ,62,철강,1119,-60,-130,-132,-126,-113,-12,3428,1919,1509,1470,39,102,43,-538,411,227,-183,1470,-5.34,-11.22,-7.42,-3.82,127.13,1371.60,-556,N/A,8142,0.23,0,0.00,0.00,20400000
2016/12,002220,한일철강 ,62,철강,1113,61,61,61,47,51,-4,2999,1447,1552,1518,34,102,49,491,-539,84,-34,941,5.47,4.24,3.40,1.47,93.27,1421.47,249,10.02,8409,0.30,35,1.40,12.42,20400000
2017/12,002220,한일철강 ,62,철강,1558,45,45,97,94,96,-3,3199,1558,1641,1612,29,102,38,-113,103,115,-77,1003,2.88,6.01,6.16,3.02,94.95,1514.12,473,5.59,8929,0.30,35,1.32,6.55,20400000
2018/12,002220,한일철강 ,62,철강,1686,-21,-21,-95,-82,-75,-7,3122,1508,1614,1588,25,112,41,-78,4,70,-29,955,-1.22,-4.87,-4.66,-2.60,93.48,1347.49,-346,N/A,7949,0.24,0,0.00,0.00,22322330
2019/12,002220,한일철강 ,62,철강,1730,-73,-73,-118,-109,-107,-2,3194,1703,1491,1470,20,112,29,-184,205,37,-8,1178,-4.23,-6.29,-6.98,-3.45,114.26,1246.99,-478,N/A,7359,0.28,0,0.00,0.00,22322330
2015/12,006390,한일현대시멘트 ,162,건축자재,3632,525,525,36,-110,-110,,5051,4741,310,310,,438,774,-353,-282,67,707,862,14.46,-3.02,-25.28,-2.25,1531.30,36.94,-1254,N/A,3636,5.34,0,0.00,0.00,8754954
2016/12,006390,한일현대시멘트 ,162,건축자재,3789,534,534,-1345,-1500,-1500,,5199,3769,1430,1430,,838,710,-543,-131,176,534,980,14.09,-39.59,-172.43,-29.26,263.57,90.08,-13416,N/A,8533,3.23,0,0.00,0.00,16758544
2017/12,006390,한일현대시멘트 ,162,건축자재,3487,249,249,669,615,615,,4961,2868,2093,2093,,838,241,-25,-404,110,131,576,7.14,17.64,34.91,12.11,136.98,169.26,3670,4.16,12492,1.22,0,0.00,0.00,16758544
2018/12,006390,한일현대시멘트 ,162,건축자재,3396,205,205,-277,-294,-294,,5489,3725,1764,1764,,838,218,-519,399,123,94,2119,6.02,-8.64,-15.22,-5.62,211.18,110.41,-1752,N/A,10526,4.00,800,1.90,-45.67,16758544
2019/12,006390,한일현대시멘트 ,162,건축자재,3841,352,352,435,413,413,,5602,3556,2046,2046,,841,409,-198,-264,288,121,2039,9.17,10.76,21.69,7.45,173.79,145.69,2458,12.39,12164,2.50,1000,3.28,40.71,16821290
2015/12,003300,한일홀딩스 ,162,건축자재,13773,1206,1206,1143,649,576,73,21507,6820,14687,14328,359,377,1288,753,-724,260,1028,2447,8.76,4.71,4.09,3.04,46.43,3641.46,1527,14.54,41309,0.54,300,1.35,18.07,37726565
2016/12,003300,한일홀딩스 ,162,건축자재,14412,1016,1016,1301,838,808,29,21585,6304,15280,14845,435,377,405,446,-573,954,-549,2039,7.05,5.81,5.54,3.89,41.26,3833.51,2143,7.46,42800,0.37,320,2.00,13.73,37726565
2017/12,003300,한일홀딩스 ,162,건축자재,11908,1126,1126,864,656,571,85,33363,16969,16394,15337,1057,377,704,-8791,7195,585,119,10293,9.46,5.51,3.79,2.39,103.50,3952.12,1515,19.87,44219,0.68,360,1.20,21.85,37726565
2018/12,003300,한일홀딩스 ,162,건축자재,11867,411,411,1378,5204,5117,87,32542,15294,17248,10002,,314,1267,2954,-3343,691,576,8398,3.46,43.86,40.39,15.79,88.67,6586.75,17375,0.60,33371,0.31,440,4.22,2.58,29979220
2019/12,003300,한일홀딩스 ,162,건축자재,16518,836,836,845,492,138,354,33000,15576,17424,10010,,313,1252,-1755,-623,756,496,9557,5.06,2.98,1.38,1.50,89.39,6579.56,461,19.06,33397,0.26,460,5.24,99.83,29971780
2015/12,007770,한일화학 *,140,화학,1072,26,26,24,16,16,,1110,254,856,856,,18,51,-72,9,2,48,76,2.44,1.48,1.88,1.48,29.74,4673.63,453,26.14,24375,0.49,120,1.01,26.47,3510000
2016/12,007770,한일화학 *,140,화학,1468,45,45,44,32,32,,1187,307,881,881,,18,-32,36,7,1,-33,88,3.08,2.17,3.66,2.77,34.81,4826.97,906,16.17,25087,0.58,150,1.02,16.56,3510000
2017/12,007770,한일화학 *,140,화학,1519,62,62,44,33,33,,1235,330,904,904,,18,-45,29,21,2,-48,115,4.07,2.20,3.74,2.76,36.55,4971.07,952,12.61,25759,0.47,150,1.25,15.76,3510000
2018/12,007770,한일화학 *,140,화학,1529,46,46,44,28,28,,1180,258,922,922,,18,134,-67,-12,36,98,110,3.01,1.86,3.11,2.36,27.99,5073.84,810,12.90,26273,0.40,150,1.44,18.52,3510000
2019/12,007770,한일화학 *,140,화학,1087,23,23,26,17,17,,1209,275,934,934,,18,106,-85,3,219,-114,118,2.15,1.54,1.80,1.40,29.43,5132.39,475,24.19,26611,0.43,150,1.30,31.55,3510000
2015/12,051600,한전KPS ,176,전기유틸리티,11797,1752,1752,2213,1699,1699,0,10336,2473,7863,7863,0,90,1398,-1046,-752,592,806,,14.85,14.41,22.90,17.35,31.45,8635.88,3776,23.57,17473,5.09,1690,1.90,44.75,45000000
2016/12,051600,한전KPS ,176,전기유틸리티,12231,1058,1058,1129,883,883,0,10925,3027,7898,7898,0,90,1234,798,-760,584,650,,8.65,7.22,11.20,8.30,38.33,8675.73,1962,27.63,17550,3.09,680,1.25,34.66,45000000
2017/12,051600,한전KPS ,176,전기유틸리티,12368,1641,1641,1752,1360,1360,0,12000,2949,9051,9051,0,90,1328,-1934,-306,722,607,0,13.26,10.99,16.04,11.86,32.59,9963.98,3021,13.44,20113,2.02,1470,3.62,48.65,45000000
2018/12,051600,한전KPS ,176,전기유틸리티,12425,1915,1915,2105,1613,1613,0,12809,2968,9841,9841,,90,1301,-1237,-662,484,817,0,15.42,12.98,17.08,13.01,30.16,10846.87,3585,9.26,21870,1.52,1790,5.39,49.93,45000000
2019/12,051600,한전KPS ,176,전기유틸리티,12470,1939,1939,1985,1533,1533,,13594,2960,10634,10634,,90,1606,-887,-838,288,1317,75,15.55,12.30,14.98,11.61,27.84,11723.35,3407,11.49,23632,1.66,1920,4.90,56.35,45000000
2015/12,052690,한전기술 ,176,전기유틸리티,6576,143,143,154,150,150,,8391,4384,4008,4008,,76,113,-1349,627,820,-707,884,2.17,2.28,3.72,1.86,109.39,5275.40,393,88.09,10534,3.28,200,0.58,50.68,38220000
2016/12,052690,한전기술 ,176,전기유틸리티,5060,123,123,298,226,226,,7755,3648,4107,4107,,76,187,-76,-42,58,129,918,2.43,4.47,5.57,2.80,88.82,5405.26,591,40.00,10795,2.19,110,0.47,18.52,38220000
2017/12,052690,한전기술 ,176,전기유틸리티,4902,329,329,480,325,325,,7622,3051,4570,4570,,76,626,-86,-569,14,612,391,6.71,6.62,7.48,4.22,66.76,6011.37,849,28.03,12013,1.98,220,0.92,25.79,38220000
2018/12,052690,한전기술 ,176,전기유틸리티,4337,215,215,198,129,129,,7715,3101,4614,4614,,76,810,-506,-174,12,799,300,4.96,2.98,2.82,1.69,67.21,6075.58,338,61.75,12128,1.72,140,0.67,41.17,38220000
2019/12,052690,한전기술 ,176,전기유틸리티,4486,441,441,343,264,264,,7352,2430,4922,4922,,76,271,472,-364,24,247,9,9.82,5.88,5.54,3.50,49.37,6478.92,691,29.03,12938,1.55,310,1.55,44.68,38220000
2015/12,130660,한전산업 ,176,전기유틸리티,3323,287,287,269,81,82,-1,1430,807,623,623,,163,98,-50,-92,21,76,185,8.64,2.44,13.36,5.23,129.56,285.41,251,19.61,1911,2.57,169,3.43,67.36,32600000
2016/12,130660,한전산업 ,176,전기유틸리티,3100,151,151,190,132,132,,1478,823,655,655,,163,94,-42,-40,15,79,198,4.88,4.26,20.68,9.08,125.77,302.34,405,11.87,2008,2.40,218,4.53,53.81,32600000
2017/12,130660,한전산업 ,176,전기유틸리티,3380,187,187,185,139,140,0,1544,829,715,713,2,163,75,-37,-75,7,68,191,5.54,4.13,20.41,9.23,115.86,342.15,428,9.55,2188,1.87,198,4.84,46.25,32600000
2018/12,130660,한전산업 ,176,전기유틸리티,2625,147,147,170,120,121,-1,1485,731,754,754,,163,97,0,-170,4,93,66,5.60,4.58,16.51,7.95,96.98,363.56,372,9.57,2312,1.54,169,4.75,45.49,32600000
2019/12,130660,한전산업 ,176,전기유틸리티,3136,215,215,249,173,173,0,1889,1031,858,858,,163,103,8,-83,8,96,202,6.87,5.52,21.46,10.26,120.13,423.61,531,6.60,2632,1.33,227,6.49,42.78,32600000
2015/12,002320,한진 ,234,항공화물운송과물류,16417,411,411,1302,987,1003,-16,25037,17692,7345,7174,171,599,631,-650,215,1467,-836,13173,2.51,6.01,13.44,4.43,240.87,1053.31,7967,5.55,57789,0.76,381,0.86,4.71,12584834
2016/12,002320,한진 ,234,항공화물운송과물류,17648,-153,-153,671,376,396,-20,25376,17673,7703,7553,149,599,409,367,-841,701,-292,13102,-0.87,2.13,5.37,1.49,229.44,1114.18,3144,8.72,60848,0.45,381,1.39,11.93,12584834
2017/12,002320,한진 ,234,항공화물운송과물류,18126,216,216,-468,-470,-449,-21,24538,15846,8692,7172,1520,599,319,1534,-2337,731,-412,10561,1.19,-2.59,-6.10,-1.88,182.30,1038.32,-3569,N/A,57778,0.43,381,1.54,-10.51,12584834
2018/12,002320,한진 ,234,항공화물운송과물류,19508,421,421,673,456,457,-1,26614,15943,10671,9165,1506,599,1161,-570,-62,825,336,10946,2.16,2.34,5.60,1.78,149.40,1119.59,3632,14.10,73829,0.69,476,0.93,12.91,12584834
2019/12,002320,한진 ,234,항공화물운송과물류,20623,907,907,-57,-29,-31,3,35484,24945,10539,9097,1442,599,1672,-771,-1203,1032,641,20094,4.40,-0.14,-0.34,-0.09,236.69,1107.01,-248,N/A,72285,0.40,476,1.67,-191.61,12584834
2015/12,097230,한진중공업 ,42,건설,30636,-2234,-794,-4612,-3923,-3922,-1,57548,45767,11780,11788,-7,5114,2594,-330,-4187,479,2115,30506,-7.29,-12.80,-28.50,-6.42,388.50,99.41,-27980,N/A,84119,0.23,0,0.00,,14017325
2016/12,097230,한진중공업 ,42,건설,28133,-793,-793,-3173,-3134,-3134,0,52789,43613,9176,9184,-7,5303,-368,-854,912,630,-997,31345,-2.82,-11.14,-29.89,-5.68,475.29,40.16,-21979,N/A,63208,0.27,0,0.00,,14533139
2017/12,097230,한진중공업 ,42,건설,16477,-19,-19,-1489,-2780,-2780,0,42067,36295,5772,5779,-7,5303,3855,1984,-5723,305,3549,24655,-0.12,-16.87,-37.16,-5.86,628.81,-10.11,-19129,N/A,39776,0.42,0,0.00,,14533139
2018/12,097230,한진중공업 ,42,건설,16979,617,617,-84,-12836,-12838,2,27336,34418,-7082,-7077,,5303,4202,-20,-3182,132,4070,16723,3.63,-75.60,1978.85,-36.99,-486.00,-252.11,-88339,N/A,-48707,N/A,0,0.00,0.00,14533139
2019/12,097230,한진중공업 ,42,건설,16288,838,838,-222,3062,3058,4,24702,22252,2450,2451,,4164,1559,361,-2961,33,1526,11094,5.15,18.80,-132.20,11.77,908.28,-55.68,5184,0.96,2943,1.69,,,0.00,83274281
2015/12,003480,한진중공업홀딩스 ,168,가스유틸리티,2752,90,-683,-1200,-1643,-1379,-264,25858,16487,9371,7565,1806,1551,588,-679,568,437,150,10581,3.27,-59.71,-16.67,-6.19,175.94,373.26,-4671,N/A,28996,0.21,0,0.00,0.00,29529812
2016/12,003480,한진중공업홀딩스 ,168,가스유틸리티,9683,-841,-978,-3052,-2911,-2668,-243,22775,16225,6550,4994,1556,1551,269,65,-433,158,112,10287,-8.69,-30.06,-42.50,-11.97,247.72,202.27,-9036,N/A,19140,0.26,0,0.00,0.00,29529812
2017/12,003480,한진중공업홀딩스 ,168,가스유틸리티,9067,243,-618,-1126,-1596,-1394,-202,19186,14897,4290,3313,977,1551,350,341,-772,119,232,9244,2.68,-17.61,-33.57,-7.61,347.26,113.94,-4722,N/A,12698,0.32,0,0.00,0.00,29529812
2018/12,003480,한진중공업홀딩스 ,168,가스유틸리티,9460,324,277,404,-3,90,-93,18736,15066,3670,3403,,1551,572,-590,-566,350,221,9311,3.42,-0.03,2.69,-0.01,410.45,116.58,306,9.57,13043,0.22,,,0.00,29529812
2019/12,003480,한진중공업홀딩스 ,168,가스유틸리티,8776,384,384,327,304,303,1,18607,15002,3605,3336,,1551,670,-539,-368,351,319,9206,4.38,3.46,8.98,1.63,416.17,135.10,1025,2.53,12788,0.20,,,0.00,29529812
2015/12,180640,한진칼 ,187,항공사,7223,743,743,-1913,-2052,-2164,112,23150,8731,14419,13223,1197,1333,1194,-930,-40,72,1122,5203,10.28,-28.41,-15.90,-8.67,60.55,816.45,-3935,N/A,23981,0.80,72,0.38,-1.85,54607470
2016/12,180640,한진칼 ,187,항공사,9910,990,990,-4519,-3964,-4068,104,20620,9591,11030,10017,1013,1493,1388,-2570,807,49,1339,6172,9.99,-40.00,-35.01,-18.11,86.95,415.07,-7069,N/A,16779,0.91,0,0.00,0.00,59170458
2017/12,180640,한진칼 ,187,항공사,11497,1153,1153,2676,2291,2219,72,27758,10661,17097,15214,1883,1493,1644,-3130,3140,169,1475,6347,10.03,19.93,17.59,9.47,62.35,567.60,3717,4.92,25484,0.72,125,0.68,3.37,59170458
2018/12,180640,한진칼 ,187,항공사,13049,1088,1088,81,-104,-335,231,28501,11275,17225,15206,,1493,782,-2824,543,71,710,7314,8.34,-0.80,-2.20,-0.37,65.46,515.90,-561,N/A,25470,1.17,300,1.01,-53.46,59170458
2019/12,180640,한진칼 ,187,항공사,12035,-39,-39,-2635,-2592,-2430,-162,26937,12730,14207,12468,,1493,1306,2138,-3008,28,1278,8892,-0.32,-21.54,-17.56,-9.35,89.60,373.51,-4070,N/A,20884,1.92,255,0.64,-6.27,59170458
2015/12,18064K,한진칼우 ,187,항공사,7223,743,743,-1913,-2052,-2164,112,23150,8731,14419,13223,1197,1333,1194,-930,-40,72,1122,5203,10.28,-28.41,-15.90,-8.67,60.55,816.45,-3935,N/A,23981,0.80,72,0.38,-1.85,54607470
2016/12,18064K,한진칼우 ,187,항공사,9910,990,990,-4519,-3964,-4068,104,20620,9591,11030,10017,1013,1493,1388,-2570,807,49,1339,6172,9.99,-40.00,-35.01,-18.11,86.95,415.07,-7069,N/A,16779,0.91,0,0.00,0.00,59170458
2017/12,18064K,한진칼우 ,187,항공사,11497,1153,1153,2676,2291,2219,72,27758,10661,17097,15214,1883,1493,1644,-3130,3140,169,1475,6347,10.03,19.93,17.59,9.47,62.35,567.60,3717,4.92,25484,0.72,125,0.68,3.37,59170458
2018/12,18064K,한진칼우 ,187,항공사,13049,1088,1088,81,-104,-335,231,28501,11275,17225,15206,,1493,782,-2824,543,71,710,7314,8.34,-0.80,-2.20,-0.37,65.46,515.90,-561,N/A,25470,1.17,300,1.01,-53.46,59170458
2019/12,18064K,한진칼우 ,187,항공사,12035,-39,-39,-2635,-2592,-2430,-162,26937,12730,14207,12468,,1493,1306,2138,-3008,28,1278,8892,-0.32,-21.54,-17.56,-9.35,89.60,373.51,-4070,N/A,20884,1.92,255,0.64,-6.27,59170458
2015/12,005110,한창 ,229,부동산,172,-34,-34,-30,-6,8,-15,676,336,340,354,-15,172,-108,-25,269,3,-111,274,-19.51,-3.70,2.74,-1.14,98.96,107.68,17,232.21,781,5.18,12,0.29,63.84,47123742
2016/12,005110,한창 ,229,부동산,505,8,8,80,43,42,1,823,436,387,396,-9,172,111,-29,-128,3,108,157,1.59,8.62,11.27,5.80,112.69,128.58,90,51.69,871,5.32,15,0.33,16.26,47123742
2017/12,005110,한창 ,229,부동산,1120,45,45,51,44,14,30,1039,629,410,388,21,172,98,-131,188,69,29,347,4.06,3.95,3.63,4.75,153.59,133.03,30,44.29,855,1.56,0,0.00,0.00,47123742
2018/12,005110,한창 ,229,부동산,982,56,56,48,15,-16,31,1062,736,326,312,,172,-112,85,-206,6,-119,159,5.66,1.57,-4.50,1.47,225.67,86.90,-33,N/A,687,2.07,0,0.00,0.00,47123742
2019/12,005110,한창 ,229,부동산,690,74,74,27,-18,-43,25,918,651,267,263,,174,102,-183,39,42,60,449,10.67,-2.62,-15.00,-1.83,243.50,55.52,-91,N/A,574,3.70,0,0.00,0.00,47577330
2015/12,079170,한창산업 *,53,비철금속,478,-14,-14,-23,-17,-17,,538,39,498,498,,26,78,-24,-6,6,72,,-2.99,-3.47,-3.25,-2.95,7.91,1819.95,-319,N/A,9637,0.57,100,1.82,-31.20,5200000
2016/12,079170,한창산업 *,53,비철금속,475,35,35,25,20,20,,557,43,514,514,,26,-11,0,-5,7,-19,,7.29,4.27,4.00,3.70,8.39,1878.78,390,22.43,9933,0.88,120,1.37,30.62,5200000
2017/12,079170,한창산업 *,53,비철금속,539,24,24,14,12,12,,582,64,518,518,,26,-18,6,9,25,-43,15,4.39,2.23,2.34,2.12,12.29,1896.46,232,26.60,10023,0.61,110,1.79,47.22,5200000
2018/12,079170,한창산업 *,53,비철금속,623,3,3,16,14,14,,591,65,526,526,,26,59,-26,-6,12,48,15,0.55,2.28,2.72,2.42,12.38,1925.21,273,20.18,10167,0.54,120,2.18,43.70,5200000
2019/12,079170,한창산업 *,53,비철금속,654,10,10,13,12,12,,606,82,525,525,,26,-17,-16,-6,17,-33,15,1.52,1.80,2.24,1.96,15.60,1921.17,226,24.19,10146,0.54,110,2.01,48.44,5200000
2015/12,009460,한창제지 ,173,포장재,1769,76,76,43,34,34,,1448,1021,426,426,,298,-27,-50,65,28,-56,649,4.32,1.92,8.28,2.34,239.48,42.82,57,23.28,715,1.85,0,0.00,0.00,59667486
2016/12,009460,한창제지 ,173,포장재,1945,142,142,150,161,161,,1526,939,587,587,,298,321,-59,-95,37,283,558,7.30,8.30,31.84,10.85,159.95,96.69,270,4.23,984,1.16,0,0.00,0.00,59667486
2017/12,009460,한창제지 ,173,포장재,2009,175,175,148,118,118,,1509,807,702,702,,298,183,-85,-104,82,101,453,8.71,5.88,18.34,7.79,114.88,135.37,198,5.10,1177,0.86,20,1.98,10.09,59667486
